

/Gem Systems GSM-19GW 9013065 v7.0 8 XII 2008 M ew5fpl.v7s                         
/ID 1 file 05survey.b   15 II 00
/datum  57000.00
/
/time nT sq 
040322.0  32614.06 99 
040332.0  32614.10 99 
040342.0  32614.05 99 
040352.0  32614.10 99 
040402.0  32614.15 99 
040412.0  32614.06 99 
040422.0  32614.09 99 
040432.0  32614.18 99 
040442.0  32614.17 99 
040452.0  32614.15 99 
040502.0  32614.19 99 
040512.0  32614.23 99 
040522.0  32614.17 99 
040532.0  32614.16 99 
040542.0  32614.17 99 
040552.0  32614.21 99 
040602.0  32614.26 99 
040612.0  32614.24 99 
040622.0  32614.22 99 
040632.0  32614.21 99 
040642.0  32614.27 99 
040652.0  32614.30 99 
040702.0  32614.34 99 
040712.0  32614.18 99 
040722.0  32614.12 99 
040732.0  32614.22 99 
040742.0  32614.28 99 
040752.0  32614.31 99 
040802.0  32614.24 99 
040812.0  32614.18 99 
040822.0  32614.38 99 
040832.0  32614.40 99 
040842.0  32614.37 99 
040852.0  32614.35 99 
040902.0  32614.45 99 
040912.0  32614.30 99 
040922.0  32614.42 99 
040932.0  32614.41 99 
040942.0  32614.39 99 
040952.0  32614.30 99 
041002.0  32614.35 99 
041012.0  32614.36 99 
041022.0  32614.40 99 
041032.0  32614.30 99 
041042.0  32614.34 99 
041052.0  32614.34 99 
041102.0  32614.38 99 
041112.0  32614.44 99 
041122.0  32614.37 99 
041132.0  32614.44 99 
041142.0  32614.31 99 
041152.0  32614.31 99 
041202.0  32614.34 99 
041212.0  32614.36 99 
041222.0  32614.28 99 
041232.0  32614.19 99 
041242.0  32614.33 99 
041252.0  32614.39 99 
041302.0  32614.38 99 
041312.0  32614.34 99 
041322.0  32614.29 99 
041332.0  32614.16 99 
041342.0  32614.18 99 
041352.0  32614.24 99 
041402.0  32614.23 99 
041412.0  32614.15 99 
041422.0  32614.03 99 
041432.0  32614.10 99 
041442.0  32614.08 99 
041452.0  32614.09 99 
041502.0  32613.97 99 
041512.0  32613.99 99 
041522.0  32613.98 99 
041532.0  32614.04 99 
041542.0  32614.05 99 
041552.0  32613.97 99 
041602.0  32613.88 99 
041612.0  32613.92 99 
041622.0  32613.92 99 
041632.0  32613.97 99 
041642.0  32613.95 99 
041652.0  32613.90 99 
041702.0  32613.92 99 
041712.0  32613.84 99 
041722.0  32614.06 99 
041732.0  32613.88 99 
041742.0  32613.98 99 
041752.0  32613.92 99 
041802.0  32613.91 99 
041812.0  32613.92 99 
041822.0  32613.97 99 
041832.0  32614.03 99 
041842.0  32613.99 99 
041852.0  32613.87 99 
041902.0  32613.93 99 
041912.0  32613.93 99 
041922.0  32613.92 99 
041932.0  32613.96 99 
041942.0  32613.93 99 
041952.0  32613.88 99 
042002.0  32613.94 99 
042012.0  32613.96 99 
042022.0  32613.98 99 
042032.0  32614.10 99 
042042.0  32614.01 99 
042052.0  32614.03 99 
042102.0  32614.01 99 
042112.0  32614.08 99 
042122.0  32614.05 99 
042132.0  32613.99 99 
042142.0  32614.06 99 
042152.0  32614.06 99 
042202.0  32613.99 99 
042212.0  32614.05 99 
042222.0  32614.06 99 
042232.0  32614.01 99 
042242.0  32613.99 99 
042252.0  32614.02 99 
042302.0  32613.96 99 
042312.0  32613.99 99 
042322.0  32614.06 99 
042332.0  32614.08 99 
042342.0  32614.07 99 
042352.0  32613.95 99 
042402.0  32614.00 99 
042412.0  32614.06 99 
042422.0  32614.18 99 
042432.0  32614.20 99 
042442.0  32614.17 99 
042452.0  32614.05 99 
042502.0  32614.04 99 
042512.0  32614.10 99 
042522.0  32614.13 99 
042532.0  32614.18 99 
042542.0  32614.08 99 
042552.0  32614.08 99 
042602.0  32614.15 99 
042612.0  32614.17 99 
042622.0  32614.23 99 
042632.0  32614.20 99 
042642.0  32614.07 99 
042652.0  32614.29 99 
042702.0  32614.26 99 
042712.0  32614.32 99 
042722.0  32614.26 99 
042732.0  32614.27 99 
042742.0  32614.22 99 
042752.0  32614.40 99 
042802.0  32614.29 99 
042812.0  32614.38 99 
042822.0  32614.41 99 
042832.0  32614.30 99 
042842.0  32614.37 99 
042852.0  32614.46 99 
042902.0  32614.44 99 
042912.0  32614.40 99 
042922.0  32614.56 99 
042932.0  32614.52 99 
042942.0  32614.54 99 
042952.0  32614.52 99 
043002.0  32614.68 99 
043012.0  32614.40 99 
043022.0  32614.59 99 
043032.0  32614.52 99 
043042.0  32614.64 99 
043052.0  32614.44 99 
043102.0  32614.58 99 
043112.0  32614.52 99 
043122.0  32614.62 99 
043132.0  32614.56 99 
043142.0  32614.63 99 
043152.0  32614.61 99 
043202.0  32614.58 99 
043212.0  32614.53 99 
043222.0  32614.57 99 
043232.0  32614.58 99 
043242.0  32614.70 99 
043252.0  32614.49 99 
043302.0  32614.47 99 
043312.0  32614.61 99 
043322.0  32614.61 99 
043332.0  32614.67 99 
043342.0  32614.50 99 
043352.0  32614.42 99 
043402.0  32614.42 99 
043412.0  32614.50 99 
043422.0  32614.63 99 
043432.0  32614.57 99 
043442.0  32614.43 99 
043452.0  32614.32 99 
043502.0  32614.46 99 
043512.0  32614.43 99 
043522.0  32614.56 99 
043532.0  32614.52 99 
043542.0  32614.44 99 
043552.0  32614.49 99 
043602.0  32614.47 99 
043612.0  32614.38 99 
043622.0  32614.54 99 
043632.0  32614.40 99 
043642.0  32614.47 99 
043652.0  32614.55 99 
043702.0  32614.55 99 
043712.0  32614.49 99 
043722.0  32614.36 99 
043732.0  32614.40 99 
043742.0  32614.61 99 
043752.0  32614.64 99 
043802.0  32614.57 99 
043812.0  32614.47 99 
043822.0  32614.39 99 
043832.0  32614.44 99 
043842.0  32614.40 99 
043852.0  32614.49 99 
043902.0  32614.59 99 
043912.0  32614.53 99 
043922.0  32614.58 99 
043932.0  32614.48 99 
043942.0  32614.45 99 
043952.0  32614.49 99 
044002.0  32614.48 99 
044012.0  32614.56 99 
044022.0  32614.51 99 
044032.0  32614.60 99 
044042.0  32614.58 99 
044052.0  32614.67 99 
044102.0  32614.68 99 
044112.0  32614.73 99 
044122.0  32614.67 99 
044132.0  32614.56 99 
044142.0  32614.59 99 
044152.0  32614.71 99 
044202.0  32614.66 99 
044212.0  32614.60 99 
044222.0  32614.63 99 
044232.0  32614.65 99 
044242.0  32614.77 99 
044252.0  32614.71 99 
044302.0  32614.60 99 
044312.0  32614.74 99 
044322.0  32614.69 99 
044332.0  32614.80 99 
044342.0  32614.86 99 
044352.0  32614.84 99 
044402.0  32614.84 99 
044412.0  32614.71 99 
044422.0  32614.67 99 
044432.0  32614.69 99 
044442.0  32614.66 99 
044452.0  32614.70 99 
044502.0  32614.96 99 
044512.0  32614.77 99 
044522.0  32614.73 99 
044532.0  32614.63 99 
044542.0  32614.47 99 
044552.0  32614.65 99 
044602.0  32614.86 99 
044612.0  32614.95 99 
044622.0  32614.84 99 
044632.0  32614.75 99 
044642.0  32614.63 99 
044652.0  32614.65 99 
044702.0  32614.76 99 
044712.0  32614.82 99 
044722.0  32614.77 99 
044732.0  32614.77 99 
044742.0  32614.73 99 
044752.0  32614.68 99 
044802.0  32614.69 99 
044812.0  32614.77 99 
044822.0  32614.70 99 
044832.0  32614.70 99 
044842.0  32614.67 99 
044852.0  32614.76 99 
044902.0  32614.83 99 
044912.0  32614.81 99 
044922.0  32614.89 99 
044932.0  32614.89 99 
044942.0  32614.93 99 
044952.0  32614.75 99 
045002.0  32614.92 99 
045012.0  32614.84 99 
045022.0  32615.01 99 
045032.0  32615.14 99 
045042.0  32615.20 99 
045052.0  32615.29 99 
045102.0  32615.32 99 
045112.0  32615.28 99 
045122.0  32615.21 99 
045132.0  32615.21 99 
045142.0  32615.17 99 
045152.0  32615.06 99 
045202.0  32614.95 99 
045212.0  32614.94 99 
045222.0  32615.02 99 
045232.0  32615.03 99 
045242.0  32615.14 99 
045252.0  32615.15 99 
045302.0  32615.11 99 
045312.0  32615.12 99 
045322.0  32615.01 99 
045332.0  32614.90 99 
045342.0  32614.86 99 
045352.0  32614.92 99 
045402.0  32614.94 99 
045412.0  32614.97 99 
045422.0  32614.83 99 
045432.0  32614.91 99 
045442.0  32614.85 99 
045452.0  32614.80 99 
045502.0  32614.89 99 
045512.0  32614.95 99 
045522.0  32614.98 99 
045532.0  32614.90 99 
045542.0  32614.90 99 
045552.0  32614.97 99 
045602.0  32615.07 99 
045612.0  32615.19 99 
045622.0  32615.09 99 
045632.0  32615.26 99 
045642.0  32615.23 99 
045652.0  32615.29 99 
045702.0  32615.30 99 
045712.0  32615.29 99 
045722.0  32615.33 99 
045732.0  32615.32 99 
045742.0  32615.25 99 
045752.0  32615.23 99 
045802.0  32615.29 99 
045812.0  32615.28 99 
045822.0  32615.35 99 
045832.0  32615.37 99 
045842.0  32615.34 99 
045852.0  32615.37 99 
045902.0  32615.23 99 
045912.0  32615.32 99 
045922.0  32615.25 99 
045932.0  32615.18 99 
045942.0  32615.25 99 
045952.0  32615.28 99 
050002.0  32615.16 99 
050012.0  32615.17 99 
050022.0  32615.10 99 
050032.0  32615.18 99 
050042.0  32615.11 99 
050052.0  32615.06 99 
050102.0  32615.12 99 
050112.0  32615.13 99 
050122.0  32615.17 99 
050132.0  32615.05 99 
050142.0  32615.12 99 
050152.0  32615.00 99 
050202.0  32615.07 99 
050212.0  32614.94 99 
050222.0  32615.00 99 
050232.0  32614.84 99 
050242.0  32614.81 99 
050252.0  32614.98 99 
050302.0  32614.85 99 
050312.0  32614.95 99 
